#TYPE System.Management.Automation.PSCustomObject
"Name","PathName","Hash","DateAdded"
"HP Port Resolver","C:\WINDOWS\SYSTEM32\SPOOL\DRIVERS\W32X86\3\HPBPRO.EXE","963571F6157F04AF8421D6D058B19E78","9/27/2013"
"","","963D34D53A7AFF35C54DD86C854834A1","9/11/2013"
"","","964A3F314B9B0D6A8D818F2BD439BB2A","9/11/2013"
"","","964DCA751E562806DABA33EA1E364B55","9/11/2013"
"nidscmem.dll","C:\Windows\system32\nidscmem.dll","964E0171E7936F5FC4E53A128DDA611D","9/27/2013"
"FeClient.dll","C:\Windows\system32\FeClient.dll","965AC9FBF2C67231C157E99C03C58D24","9/27/2013"
"xpssvcs.dll","C:\Windows\system32\spool\DRIVERS\x64\3\xpssvcs.dll","965B1811E974953DAC78CE855F0979CF","8/30/2013"
"","","965FC9D0BD1E13B02DC71B77B68092F4","9/11/2013"
"lsm.exe","C:\windows\system32\lsm.exe","9662EE182644511439F1C53745DC1C88","7/25/2013"
"","","966E29E2BC1FF8063EC6C72C214F2523","9/11/2013"
"","","966FE72529898A4493BE6A1C69DF28E1","9/11/2013"
"","","9673319070166E26660EBA4EDF316FA2","9/11/2013"
"ntdsai.dll","C:\Windows\system32\ntdsai.dll","96797238A5895808D7AE92966134FFFE","9/27/2013"
"","C:\Windows\system32\srvsvc.dll","967D7CB076CD1969156247D03B92CECA","9/27/2013"
"","","9685375FBCE17A1587210843265FA45E","9/11/2013"
"wer.dll","C:\windows\system32\wer.dll","9689A9C7F7C2A1A423CDA2C3B43FFF65","7/25/2013"
"","","969734DCC31EE75B67B494115CDB69EE","9/11/2013"
"PS5UI.DLL","C:\windows\system32\spool\DRIVERS\x64\3\PS5UI.DLL","9699DB0085C06D5E1D03089D88CA13B9","7/25/2013"
"HPUSBMSC","C:\Windows\system32\drivers\HPUSBXSC.SYS","969E2957A0D595CC8AE2CBB28676E7E8","9/27/2013"
"","","96A3D9197F4D8A7E456018B809BF2AC1","9/11/2013"
"","","96AB54F5914FAEF9708008E2763F3A0E","9/11/2013"
"","","96B3C4E20F02CA16AA1E3E425BFFCC8B","9/11/2013"
"cdral.DLL","C:\Windows\system32\cdral.DLL","96BAF6EFBB504B8CF66C496AA96DC7BE","9/27/2013"
"","C:\WINDOWS\system32\cryptsvc.dll","96C0E38905CFD788313BE8E11DAE3F2F","9/27/2013"
"","","96C27791D5AE5C77E37C61B15112E38D","9/11/2013"
"SrcUpdateMgr.dll","C:\Windows\system32\CCM\SrcUpdateMgr.dll","96C450ECE93C0C84BFA83555EBEA157F","8/30/2013"
"","C:\Windows\system32\wpcsvc.dll","96C6E7100D724C69FCF9E7BF590D1DCA","9/27/2013"
"","","96C846AB33C383583282B0375B34E9D2","9/11/2013"
"","","96C92769E759515AFF24560F4BF552BD","9/11/2013"
"","","96CD7053A516C30E61A05DF9757DA7DE","9/11/2013"
"upnp.dll","C:\Windows\system32\upnp.dll","96DB78C9C50CEED9DA5050EFFEE272A2","8/30/2013"
"","","96DF19A03D37F8568141612D31F0D035","9/11/2013"
"","","96DFD79EEFDAF9460F21651C67FD8189","9/11/2013"
"","","96E4AF036F5D762C8D5E3325F6FF644C","9/11/2013"
"MSOHEVI.DLL","C:\PROGRA~1\MICROS~1\Office12\MSOHEVI.DLL","96E5044EB7940C4FAD04891414955449","8/30/2013"
"","","96EA68B9EB310A69C25EBB0282B2B9DE","9/11/2013"
"AjaxControlToolkit.DLL","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\Temporary ASP.NET Files\root\961f1420\998607a2\assembly\dl3\dbf71337\00ef8f4d_865cc701\AjaxControlToolkit.DLL","96ED6FD5DADA35996947D17AA6F7BB55","9/27/2013"
"nismslu.dll","C:\Windows\system32\nismslu.dll","96EF2D1E7B8F40E442FFD1CBCA0930F4","9/27/2013"
"deploysvc.dll","C:\ProgramData\National Instruments\WebServices\NI\LVWSDeploySvc\deploysvc.dll","96F339CBC103F01207BAA7B5858F59D1","9/27/2013"
"","","96F38BD85C4DF86152F5F6F22B326773","9/11/2013"
"CSRSRV.dll","C:\windows\system32\CSRSRV.dll","96F587CA26A6AA894BD8CACE4540CFFC","7/25/2013"
"","","96FE41099CA16B89887C40ED2AEC0309","9/11/2013"
"","","9706B84DBABFC4B4CA46C5A82B14DFA3","9/11/2013"
"","","970E191FA2BA21844D7103792B6885F6","9/11/2013"
"pnpts.dll","C:\Windows\system32\pnpts.dll","9719E3D834F5C8C43F56A93DFA497023","8/30/2013"
"","","971B5FA7D02460FFC52D7732443D0EE8","9/11/2013"
"","","971D95A0F7DD49EBAA532E0D53AAE8CE","9/11/2013"
"","","971F512A83EC50B8A72C8F8BFBF4E5B2","9/11/2013"
"","","9724930763DB86AB9F4F734903F541CE","9/11/2013"
"","","9726BB49D82C0D6B47C16303191BA063","9/11/2013"
"","","9729386F808B1B6352E8D228979F4FF1","9/11/2013"
"","","972C3301DB3DA91AE06A95F6B4160B1B","9/11/2013"
"oranmefsql.dll","D:\app\oracle\product\11.2.0.3\dbhome_2\bin\oranmefsql.dll","972C5459C5076872388E2DCACACA8595","9/27/2013"
"wminet_utils.dll","C:\Windows\Microsoft.NET\Framework\v2.0.50727\wminet_utils.dll","972DCC74D4CDCB64086E7CFACBDB74CB","8/30/2013"
"","","972DCCA47C11CC395FED81E810A057CE","9/11/2013"
"","","972F4608E0BA74BE1DB448947E5A9822","9/11/2013"
"","","973131EB99BE1E19DAC502CB724E72A5","9/11/2013"
"","","9736D03D573E73B8E26C92D44F33FBCD","9/11/2013"
"","","973B82FF424C5E3E055E27366684D669","9/11/2013"
"","","97456482D8A66C7838541C4FD232863D","9/11/2013"
"","","97474784B079AD522DA049B0C196E8B9","9/11/2013"
"","","974D35F8F9E69B475ACF353A3D1AE865","9/11/2013"
"IEShims.dll","C:\Program Files\Internet Explorer\IEShims.dll","974DEDB32EA3302F9C314966E8C758FE","7/25/2013"
"","","9750B3FE2A107432EFCB2417EFA3D742","9/11/2013"
"","","975761C778E33CD22498059B91E7373A","9/11/2013"
"management.dll","D:\app\oracle\product\11.2.0.3\dbhome_2\jdk\jre\bin\management.dll","97581A3A2524A9961B705D312DD37B71","9/27/2013"
"","","975B74EEA1C5E88AC974C50CCC158E30","9/11/2013"
"","","9773310152596C693B6AEC905B59AE82","9/11/2013"
"","","977AFBA86E9BAC4FC670A76D53FC379B","9/11/2013"
"","","977F4622C4F2152331A4F1AEE78269DD","9/11/2013"
"","","978294640062C57482BF2B65A342C266","9/11/2013"
"x5print.dll","C:\Windows\system32\spool\PRTPROCS\W32X86\x5print.dll","978360E022D1ED0BC26327D89107AA72","9/27/2013"
"","","978C0FD73FCC8D110423C0D2043A844F","9/11/2013"
"","","978D876A581D57E0DE6437674EB0014D","9/11/2013"
"","","97953478B9CAA301F23B54F40D5C311D","9/11/2013"
"DeviceAnalysisService.exe","C:\Program Files (x86)\Hewlett-Packard\Library and Tape Tools WebGUI\bin\DeviceAnalysisService.exe","979B02A8A6A61E2B6634D25F8D1787CE","9/27/2013"
"","","97A7070AEA4C058B6418519E869A63B4","9/11/2013"
"","","97AAC45A375168C6A2297BEEB9692E31","9/11/2013"
"","","97B6172283112AF7451E4ABE83DD6F24","9/11/2013"
"NLSData0011.dll","C:\Windows\System32\NLSData0011.dll","97BCD420B06B28B1B99CF14FD705FC74","8/30/2013"
"","","97BFED39B6B79EB12CDDBFEED51F56BB","9/11/2013"
"SQLDTSSS.DLL","C:\Program Files\Microsoft SQL Server\MSSQL11.MSSQLSERVER\MSSQL\Binn\SQLDTSSS.DLL","97C6270F7F0C6B81E113EA6625B42C93","9/27/2013"
"","","97C676820FF633557FEE88158D27B680","9/11/2013"
"","","97CCB4D737B426B200E5EF90C877DF32","9/11/2013"
"","","97D0D27A87622154BC90B92D84FD91B5","9/11/2013"
"","","97D27E517543B1D290903F4971823BB1","9/11/2013"
"SMSCliUI.exe","C:\Windows\SysWOW64\CCM\SMSCliUI.exe","97D56B50816A7129E02F2C8DCB98360A","9/27/2013"
"","","97D9D6A04E3AD9B6C626B9931DB78DBA","9/11/2013"
"","","97DF03586729EB8DF7AC8A8513182F08","9/11/2013"
"","","97E0EC3D6D99E8CC2B17EF2D3760E8FC","9/11/2013"
"l2gpstore.dll","c:\windows\system32\l2gpstore.dll","97E43F324BE1503CB2FFB058534688DA","7/25/2013"
"","","97EEB04A61350F370F6737CDFA3C303E","9/11/2013"
"","","97EF4CA122DDDA4781FF557E65DFB262","9/11/2013"
"","","97F9EAAC985A663394CD8F54DCD3E73A","9/11/2013"
"","","97FBA8E5791B26F9844E1A2551AF6D56","9/11/2013"
"","","97FEF831AB90BEE128C9AF390E243F80","9/11/2013"
"","","98022774D9930ECBB292E70DB7601DF6","9/11/2013"
"wow64cpu.dll","C:\windows\SYSTEM32\wow64cpu.dll","98168B9B0656A01A321FF1BECB2C03E1","7/25/2013"
"","","981756F0532439AA3A1A4AE9DA9F930E","9/11/2013"
"Disk","C:\windows\system32\drivers\disk.sys","9819EEE8B5EA3784EC4AF3B137A5244C","7/25/2013"
"","","981F24D37037883657421B1732625D4A","9/11/2013"
"","","982563CF02CD6D4E5D8E0F4B5CBB9B6A","9/11/2013"
"mfevtp","C:\Windows\system32\mfevtps.exe","9826FC10ECE360D5E95F908F3A61509A","9/27/2013"
"","","9831386B7B4993176C066A5AD71962E8","9/11/2013"
"","","9835584E999D25004E1EE8E5F3E3B881","9/11/2013"
"","","9835E63E09F824D22B689D2BB789BAB9","9/11/2013"
"","","9837E55673818ECD8FEBB47F7F77521A","9/11/2013"
"","","983F4AB7A50D56CD33E2061EE733BD55","9/11/2013"
"","","9840FC418B4CBD632D3D0A667A725C31","9/11/2013"
"","","98433302C02F1168EFB7364F8111A179","9/11/2013"
"","","98477B08E61945F974ED9FDC4CB6BDAB","9/11/2013"
"","C:\windows\system32\DRIVERS\tcpip.sys","9849EA3843A2ADBDD1497E97A85D8CAE","7/25/2013"
"","","985D3B0DAB455E2003C3992B9CF360D6","9/11/2013"
"","","9867FA67BB2DDC5ABFA52DC3E05EFCF7","9/11/2013"
"","","986CC04D3E0103AD2141222F403F1BAC","9/11/2013"
"mssvp.dll","C:\WINDOWS\system32\mssvp.dll","987323F0247D023AD1AE52195540ECE0","9/27/2013"
"","","9879D33DFF764A49AFD1D049B081A43B","9/11/2013"
"","","987A2CC8EC0E86CAA2D8068B1ED7B441","9/11/2013"
"","","987B14CF098246A73901A63B590E95BA","9/11/2013"
"lsmproxy.dll","C:\windows\system32\lsmproxy.dll","988121D083B7AB61D4A7E244290BAAB0","7/25/2013"
"java.exe","C:\PROGRA~1\Java\jre6\bin\java.exe","988C37FEBB3AFEEEF8C69E130B81F083","9/27/2013"
"","","9899284589F75FA8724FF3D16AED75C1","9/11/2013"
"Shfusion.dll","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\Shfusion.dll","98A568E6E4C71CAF925E52B3C807C575","8/3/2013"
"","","98ADC1F2B4EFEE3CFC83CCCEF0190466","9/11/2013"
"","","98AE6FA07D12CB4EC5CF4A9BFA5F4242","9/11/2013"
"","","98B1721B8718164293B9701B98C52D77","9/11/2013"
"IEUI.dll","C:\windows\system32\IEUI.dll","98B35D338CF52256BDB6C0524A68036F","7/25/2013"
"hpcui6de.dll","C:\Windows\system32\spool\DRIVERS\W32X86\3\hpcui6de.dll","98B7C92239CED0851BFB89D3F1DE2C2B","9/27/2013"
"mimefilt.dll","C:\Windows\system32\mimefilt.dll","98BB7E40685F7F79C20E2ABA93818346","8/30/2013"
"accrdsub.exe","C:\Program Files\ActivIdentity\ActivClient\accrdsub.exe","98BE80E3DD6F22A80ACF71600165AC88","7/25/2013"
"","","98C091EE23938C347D622E49B8826805","9/11/2013"
"dsm_sm_queue32.dll","C:\Program Files\Dell\SysMgt\sm\dsm_sm_queue32.dll","98C1D1C67BE89545D08E885D6638420F","9/27/2013"
"","","98C9A6CADF708B0FA82706C542A9B01D","9/11/2013"
"UpdatesStore.dll","C:\Windows\system32\CCM\UpdatesStore.dll","98D2D549F4B4A97AB628109AB6F0F19C","8/30/2013"
"System.Data.dll","C:\windows\assembly\GAC_64\System.Data\2.0.0.0__b77a5c561934e089\System.Data.dll","98D53BB2DB8E11762D30C3CF41FA140B","7/25/2013"
"","","98D81CA942D19F7D9153B095162AC013","9/11/2013"
"","","98E430B50DAB521F55CAF6182F87C7A7","9/11/2013"
"","","98E7E971AB21A6EDD2323C0FB37B9A0F","9/11/2013"
"","","98EFCEF5996696DC90C50115ED9ED395","9/11/2013"
"","","98F139F6F4D39C34F38D9D2FAADE270E","9/11/2013"
"cpqarry2","C:\WINDOWS\system32\drivers\cpqarry2.sys","98FC1A19F7ECA909E0DDBFFCE11E8787","10/24/2013"
"","","9908D8A397B76CD8D31D0D383C5773C9","9/11/2013"
"","","990C8820F7394C6D76953D27E3A17E21","9/11/2013"
"","","990F4D58B287B5119F8AFACB5B674596","9/11/2013"
"","","9910A9C7D307A9E156D951248601C33E","9/11/2013"
"lkads.exe","C:\Windows\SysWOW64\lkads.exe","99121FD465F7A65AC15EEC3B4034C1E4","9/27/2013"
"","","991396D824FAC404820759F6E1809134","9/11/2013"
"","","9916C1225104BA14794209CFA8012159","9/11/2013"
"","","9916FCD7D553651C9E5FB0A24F2C25D0","9/11/2013"
"WPFFontCache_v0400","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\WPFFontCache_v0400.exe","991E2C2CF3BC204C2BB2EE1476149E4E","9/27/2013"
"","","9921ADA67441D317F3B43F03AC9C458C","9/11/2013"
"lmintsat.dll","C:\Program Files\Microsoft Office\Live Meeting 8\Addins\en\lmintsat.dll","992496010CB381B6A946D4B1FCCADD63","8/30/2013"
"webdirprj.dll","c:\Program Files\Microsoft Visual Studio 10.0\Common7\Packages\webdirprj.dll","9927690258EFD7A18B9ED042C6B0F4F5","9/27/2013"
"","","992E3160D3AB2D8F083B6808D73A4016","9/11/2013"
"","","992FBAD9DF579D229C73D2899379830B","9/11/2013"
"MFC80ENU.DLL","C:\windows\WinSxS\amd64_microsoft.vc80.mfcloc_1fc8b3b9a1e18e3b_8.0.50727.762_none_fc42961a63b5a82b\MFC80ENU.DLL","9935F595C9B80BC40723042B43086549","7/25/2013"
"","","9937600A1584FF00565D5379EB4C9EDB","9/11/2013"
"Blfp","C:\Windows\system32\DRIVERS\basp.sys","994648A3FFE85A0F858DD6C83B0AF45C","9/27/2013"
"","","994A42D273C35B43EE9D1E8A5D8BC639","9/11/2013"
"","","994A5EA1C8A56A41FA6D27527B80DF97","9/11/2013"
"","","994AD0D8550B8B26990A6E3AA0791502","9/11/2013"
"","","994F75CE2D6E26029D7C4BE3B5224B5C","9/11/2013"
"","","9950E3D0F08141C7E89E64456AE7DC73","9/11/2013"
"","","99514FAA8DF93D34B5589187DB3AA0BA","9/11/2013"
"","","995178A443B07FA9EEAEA041D7B4B5CA","9/11/2013"
"","","99522A6B9C1F474F88C2ECE99C8C741A","9/11/2013"
"","","99572503E15A3D10239B7B9887CBAF89","9/11/2013"
"","","995D0B52870C7A5CAF3EA165FD674A35","9/11/2013"
"","","996CEC79B1662044E8462E130A65739E","9/11/2013"
"mfehida.dll","C:\Program Files (x86)\McAfee\VirusScan Enterprise\x64\mfehida.dll","997079C984BB4DAE6E8ECFC6AFE76AAD","10/24/2013"
"","","99735AD390F3280F67ED49B39E85A5EA","9/11/2013"
"RTMPLTFM.dll","C:\Program Files\Microsoft Office Communicator\RTMPLTFM.dll","99798CBC6C81F5278F7653F7BCAD5B94","8/30/2013"
"","","997FE835C85D0FB0501DF6664D6FD072","9/11/2013"
"","","9981ABDB739599CF2D61B5B61B21FEC6","9/11/2013"
"FDATE.DLL","C:\PROGRA~1\COMMON~1\MICROS~1\SMARTT~1\FDATE.DLL","998244B7AB260829BCD33B762D422986","9/27/2013"
"","","998C5A57658B418554C2BB1341F97BBD","9/11/2013"
"FPWEC.DLL","C:\PROGRA~1\COMMON~1\MICROS~1\WEBSER~1\14\BIN\FPWEC.DLL","99904DC245BB6F783349D3F7B3DF6D89","8/30/2013"
"HPSANVisibilityDataCollector","C:\Program Files (x86)\Hewlett-Packard\HP SANVisibility\bin\SVDCWrapper-windows-x86-32.exe","99A4E928F36BB5B7A5E7CA7DD314B996","9/27/2013"
"","","99AB7E4B24C80155DC4296F657FAF3C7","9/11/2013"
"","","99ABDA9C92EC76CBAF52F00239D909C9","9/11/2013"
"","","99AEE60C768EFEEDCE480971006212FC","9/11/2013"
"","","99AFC3795B58CC478FBBBCDC658FCB56","9/11/2013"
"","","99AFF57937D10CFF8ABFFB2A7C9CEEB2","9/11/2013"
"","","99B0CBB569CA79ACAED8C91461D765FB","9/11/2013"
"msxml6.dll","C:\windows\System32\msxml6.dll","99B91C5D2FCEF218CAD3600ECB62A799","7/25/2013"
"","","99BBEF4A68BF398ED647F4EEB8FF66D4","9/11/2013"
"","","99BC0B50F511924348BE19C7C7313BBF","9/11/2013"
"sqlncli.dll","C:\Windows\system32\sqlncli.dll","99BE08541FBBD8C56C5CAE0223FF01C1","9/27/2013"
"mmcndmgr.dll","C:\Windows\system32\mmcndmgr.dll","99BFB01E148169E6E8DA7B7232F874CE","9/27/2013"
"","","99C1D6B7C36C891EC099AA8D120185C4","9/11/2013"
"","","99C3F8E9CC59D95666EB8D8A8B4C2BEB","9/11/2013"
"","","99C81AF18C0BF4D3B2CE0B36941E150F","9/11/2013"
"","","99C83164DE939ABD64ADA795326FE030","9/11/2013"
"","","99D3C3EA203880925C9BF233BE3424E4","9/11/2013"
"hpipp7th.dll","C:\Windows\system32\spool\PRTPROCS\x64\hpipp7th.dll","99D4159998A2268F7D95357A29437B9F","9/27/2013"
"sqlbrowser.exe","C:\Program Files (x86)\Microsoft SQL Server\90\Shared\sqlbrowser.exe","99DE6ACFA5CA83FAD6A765C81C6F129F","9/27/2013"
"","","99E8EEF42FE2F4AF29B08C3355DD7685","9/11/2013"
"","","99ED733F614660EB32199BF889DFB7E2","9/11/2013"
"","","99EE3107F860C98CA71F1B547F18BE6F","9/11/2013"
"","","99F7C1AE0DCC20BD862CB2637D7B9584","9/11/2013"
"","","99F8E788246D495CE3794D7E7821D2CA","9/11/2013"
"","","99FB4BEDADB222932FAF5A0353E75764","9/11/2013"
"OASCpl.dll","C:\Program Files\McAfee\VirusScan Enterprise\OASCpl.dll","99FC274DD2AA4A929EBE232A066A20B2","8/30/2013"
"","","9A0412383CC5DD977ADD7F675B76FF9C","9/11/2013"
"glib-2.0.dll","C:\Program Files\VMware\VMware Tools\glib-2.0.dll","9A050F32800886ACE5D0BA961CB09BBB","9/27/2013"
"wminet_utils.dll","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\wminet_utils.dll","9A0B20FF765D87FD45DA100AAC1508D1","10/24/2013"
"","","9A11864873DA202C996558B2106B0BBC","9/11/2013"
"","","9A14F0C92A6D063126D281B0C572FD65","9/11/2013"
"System.EnterpriseServices.Wrapper.dll","C:\Windows\Microsoft.Net\assembly\GAC_64\System.EnterpriseServices\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.EnterpriseServices.Wrapper.dll","9A1563235169C94DFF5A541774CCCD6B","9/27/2013"
"firefox.exe","C:\Local\Apps\FirefoxPortable\App\firefox\firefox.exe","9A1D58A8D5DA06EE6592673CF695DB95","9/27/2013"
"","","9A202CC17625A5E8F84504CE45445D84","9/11/2013"
"NfsService","C:\Windows\system32\nfssvc.exe","9A2F6BAC45EA4FFBB33CB00EF39759DF","9/27/2013"
"","","9A30BDDE96721FE6D6B2BA0593F69C81","9/11/2013"
"","","9A328CC4E4490E929E30332AC902CAC1","9/11/2013"
"","C:\Windows\system32\wwansvc.dll","9A3452B3C2A46C073166C5CF49FAD1AE","8/30/2013"
"acexchex.dll","C:\Program Files\ActivIdentity\ActivClient\acexchex.dll","9A3A033157BDE00E083F707258FE365D","9/27/2013"
"","","9A3BD5F55AADFF859539142F6328A66E","9/11/2013"
"","","9A3D4FC6B86E7E36473079AB76AC703D","9/11/2013"
"","","9A4156DE0BBC936B2F61EEFC376E7DFC","9/11/2013"
"timeSync.dll","C:\Program Files\VMware\VMware Tools\plugins\vmsvc\timeSync.dll","9A474FD3826FE92E7195556547FEC10C","9/27/2013"
"","","9A4FCADEA54055B36FBAC52ED86C9AAE","9/11/2013"
"","","9A51B04E9886AA4EE90093586B0BA88D","9/11/2013"
"dot3gpclnt.dll","c:\windows\system32\dot3gpclnt.dll","9A5399224270590ACD73C9FF0B11A34D","7/25/2013"
"","","9A5B4534949EECE5A36BF2751ECF99DE","9/11/2013"
"","","9A5C671B7FBAE4865149BB11F59B91B2","9/11/2013"
"","","9A67A96A0CBC2BC658ABF8C9B5EE065A","9/11/2013"
"Microsoft.VisualStudio.Web.Host.exe","C:\Program Files (x86)\Microsoft Visual Studio 11.0\Common7\IDE\Microsoft.VisualStudio.Web.Host.exe","9A75BDCE6BF18687441C8268D41AAC96","9/27/2013"
"","","9A80707D8B6C1806531BFD7399B3CC76","9/11/2013"
"","","9A84F41E421287A712C90E5384400E4F","9/11/2013"
"nipalfwedl","C:\Windows\system32\drivers\nipalfwedl.sys","9A8584BF421862A325C7885D5A82107D","9/27/2013"
"","","9A9089E9CE6029BF88B6437CFFCBA3FD","9/11/2013"
"ProjectAggregator.dll","c:\Program Files\Microsoft Visual Studio 10.0\Common7\IDE\ProjectAggregator.dll","9A92C045055D3F8608A9CFC43E689C4F","9/27/2013"
"ac.sharedstore.exe","C:\Program Files\Common Files\ActivIdentity\ac.sharedstore.exe","9A9BFE6E4BF48E3F2F6313F42D491C90","10/24/2013"
"FMSuite.exe","D:\app-server\bin\FMSuite.exe","9A9C7BDDBF8BE5AFE828EED51906954A","9/27/2013"
"","","9AA06290A491E9FCF5FC454DB7D2F8F3","9/11/2013"
"","","9AA6A93852E36FE76C3F7FC2904F3B01","9/11/2013"
"VAppLaunchMgr.dll","C:\Windows\system32\CCM\VAppLaunchMgr.dll","9AA842F64141BA16947706B5C7CBC925","8/30/2013"
"explorer.exe","C:\Windows\Explorer.EXE","9AAAEC8DAC27AA17B053E6352AD233AE","9/27/2013"
"","","9AAC267A225F3CAEBB9E633F7EB16E4B","9/11/2013"
"","","9AB0ECC716B6807356C69F80D8E4393C","9/11/2013"
"OUTLLIBR.DLL","C:\Program Files\Microsoft Office\Office12\1033\OUTLLIBR.DLL","9AB11A208ADF00A94C96FACBC9CBFCC5","8/30/2013"
"QtCore4.dll","C:\Program Files\Common Files\LightScribe\QtCore4.dll","9AB3620C0A97366E1565967BD78BF64C","9/27/2013"
"","","9AB902CB2130224FE9758617FD9D0EC5","9/11/2013"
"","","9ABFF71FF6F3B9492686D3403FA5DCDB","9/11/2013"
"","","9AC218C6E6105477484C6FDBE7D409A4","9/11/2013"
"","","9AC3F0D19F89AFA5D723B089E9477C84","9/11/2013"
"","","9AC4F97C2D3E93367E2148EA940CD2CD","9/11/2013"
"","","9AC78D384CE632BF4B5C73D5231CE17E","9/11/2013"
"","","9ACCBC5891BA51B5B29C1A88F80D4CE3","9/11/2013"
"","","9AD4D2414B18900A192D47C417B01A13","9/11/2013"
"","","9AD6EF4D591211A93848103368125B41","9/11/2013"
"","","9AD8B8B515E3DF6ACD4212EF465DE2D1","9/11/2013"
"FirewallAPI.dll","C:\windows\system32\FirewallAPI.dll","9AD9E06F8656F296D91FAE8EE5B95A27","7/25/2013"
"","","9AE1FDCF229BEA43D09EC8ED4535C160","9/11/2013"
"","","9AEA093B8F9C37CF45538382CABA2475","9/11/2013"
"","","9AEED11ED503048C99F1DF3FA3345B71","9/11/2013"
"","","9AEFA14BD6B182D61E3119FA5F436D3D","9/11/2013"
"","","9AF482D058BE59CC28BCE52E7C4B747C","9/11/2013"
"browserdirprovider.dll","C:\Local\Apps\FirefoxPortable\App\firefox\components\browserdirprovider.dll","9AFB3623AFAC763D2793DB3B7A190E40","9/27/2013"
"","","9B01CE1EDA6AD1ACFD4F865D6CB0A790","9/11/2013"
"","","9B04840639A2E3044AF3697F3DF28AD6","9/11/2013"
"","","9B0ED36A6148A933BC475DB13E4369DB","9/11/2013"
"","","9B0F7C94A71E4C781900B6C8F923682F","9/11/2013"
"","","9B13DC4224AA42F596800AC4BE06FE6E","9/11/2013"
"","","9B19F34400D24DF84C858A421C205754","9/11/2013"
"","","9B1B7554DDE324879C8FB223F01D2D8D","9/11/2013"
"aticfx32.dll","C:\Windows\system32\aticfx32.dll","9B3772D3CE11BE5612ADE97060AE03E9","9/27/2013"
"","","9B385494F9FEC11696435F0466186A70","9/11/2013"
"","","9B596CA49A1576FCED41B4B0185CDDEC","9/11/2013"
"","","9B5D7914AD1931AE4F51F2C9727A9231","9/11/2013"
"","","9B5E7EFF0485F39A9663314667D97049","9/11/2013"
"","C:\Windows\system32\netman.dll","9B63B29DEFC0F3115A559D2597BF5D75","10/24/2013"
"MSRATING.DLL","C:\Windows\system32\MSRATING.DLL","9B6B7078934E30B39104951DFEA32EFB","8/30/2013"
"","","9B6FE2E362C42AFA51EB37DC21A809E7","9/11/2013"
"","C:\Windows\system32\scardsvr.dll","9B7395789E3791A3B6D000FE6F8B131E","10/24/2013"
"MSFTE.DLL","C:\Program Files\Microsoft SQL Server\MSSQL10.WPESMDEV\MSSQL\Binn\MSFTE.DLL","9B74417FDAC6D6D17EF0AF9E9406D5B3","9/27/2013"
"","","9B7EDD3FE7C211C36E921D34D18A3A0A","9/11/2013"
"","","9B8F165AE086346FDDE6EC85643A5C13","9/11/2013"
"Microsoft.Exchange.InfoWorker.Common.dll","C:\Program Files\Microsoft\Exchange Server\V14\Bin\Microsoft.Exchange.InfoWorker.Common.dll","9B918F87ACE59AA015D34C5695724943","9/27/2013"
"adpu160m","C:\WINDOWS\system32\drivers\adpu160m.sys","9B97A67B4419CF85EEBAA53CC75AB092","10/24/2013"
"","","9B9F8D422F06B241F71CBE77C64BDC97","9/11/2013"
"net.dll","D:\app\oracle\product\11.2.0.3\dbhome_2\jdk\jre\bin\net.dll","9BB00377CFE2889EDB4C5A3374BA59CB","9/27/2013"
"","C:\Windows\system32\drivers\dfsc.sys","9BB2EF44EAA163B29C4A4587887A0FE4","9/27/2013"
"","","9BB8CE79E918717CD458A07BC71A0905","9/11/2013"
"","","9BB99503D6A4DD62569EDE9E5E2672A5","9/11/2013"
"newadvsplash.dll","C:\Users\ft3pmsc\AppData\Local\Temp\3\nspD347.tmp\newadvsplash.dll","9BC6C411EFA742A5DE7D8372AFAFA2FA","9/27/2013"
"java.dll","C:\PROGRA~1\Java\jre6\bin\java.dll","9BC7A46926C5EA311A43E25B1619611C","8/30/2013"
"UXINIT.dll","C:\windows\system32\UXINIT.dll","9BC8610C32C96A2983A65DC21CAFA921","7/25/2013"
"FwRemoteSvr.DLL","c:\windows\system32\FwRemoteSvr.DLL","9BC93C9ACFA34DB5A41B89357B31E4ED","7/25/2013"
"","","9BCD72EF23CD9B4F22C1E2A00E2007A3","9/11/2013"
"nisprop.dll","C:\Windows\idmu\common\nisprop.dll","9BCF5D8D45EF178C226B3D867782FEFA","9/27/2013"
"","","9BDB2E89BE8D0EF37B1F25C3D3FC192C","9/11/2013"
"NLSData0018.dll","C:\Windows\System32\NLSData0018.dll","9BDB62D5C4B3AE8807CB61F7503784E7","8/30/2013"
"","","9BE1140CE8D2C5E878F136A7B85D41B3","9/11/2013"
"VSFileHandler.dll","c:\Program Files\Common Files\Microsoft Shared\MSEnv\VSFileHandler.dll","9BE4BB29D07F8B63807976559A6AAA61","9/27/2013"
"IntcHdmiAddService","C:\Windows\system32\drivers\IntcHdmi.sys","9BE7A594918BEBAF342A78007CD6C646","9/27/2013"
"","","9BF014C20F91D97055532F2F5496E7BD","9/11/2013"
